sk,id,org_inn
895,0134100012124000002,3808113956
3409,0173100009524000032,7705596339
897,0118300007324000076,2339010710
898,0318300516524000049,2315070862
906,0373400001124000009,7718244775
5505,0340100021424000012,4345294327
900,0848300062224000353,5036155279
901,0817200000324004553,2224164425
903,0162200011824001095,6670292984
9592,0173100009224000039,7706406291
908,0131200001024003225,3666159455
909,0160300033224000009,6453015253
910,0128200000124001329,3329013633
1439,0373100075224000004,7706593612
913,0187300003524000153,8616001630
915,0122100005124000012,2724084440
916,0820500000824001629,2540254652
3764,0187300006524000329,8602020249
919,0120300006724000045,2525007031
917,0121200002724000035,2634050936
13378,0134300095624000160,3801131762
9593,0813500000124007001,1841075736
9639,0318300046724000082,2343007005
923,0340200003324003986,4345233451
924,0372200052324000013,7801137031
925,0122200002524001317,2721180057
1548,0362200047824000014,6603011042
929,0131200001024002261,3666159455
18588,0139200000124008549,4205120352
928,0843500000224002346,4501214152
926,0351300053224000002,5410121255
14036,0138300000124000105,4105031028
5419,0358300238224000020,6121903791
932,0335100012024000002,3918005008
933,0171200001924001273,7604084334
934,0369300073224000003,7404042908
937,0318100073424000029,2365023900
6699,0348200061724000054,5050035329
939,0373400013224000013,9722020612
940,0166100000224000004,7106512065
941,0318200076324000020,2320052241
942,0806500000224000260,1001338940
943,0818300021524000064,2373005189
22688,0128200000124002675,3329013633
7299,0358300238224000020,6121903791
946,0372200020324000054,7821007591
7157,0340100021424000012,4345294327
949,0175100002524000029,7707832944
950,0803500003524000005,0572020967
14116,0187300001724000185,8619005217
947,0891200000624004184,7536155048
952,0375200000524000019,9102048618
953,0848600003324000176,5038125015
954,0139100006224000009,4205214191
6030,0369300014824000144,7438003030
957,0372200046124000010,7819309370
9595,0369300014824000144,7438003030
959,0368300000124000592,7325096322
960,0372200277124000007,7805041690
961,0324100004724000012,2901037465
15092,0187300006524000554,8602020249
12835,0191100003324000003,7536056390
963,0187300010224000029,8617023073
964,0342100026524000025,6317054052
965,0373400004924000010,7704073618
13280,0372200209224000005,7838010017
5628,0122200001024000067,2700000786
967,0354200023124000011,5751009831
968,0145300006924000012,4722002364
969,0313100000424000004,1827013015
970,0372200288024000020,7820337212
972,0119200000124004325,2460071692
974,0306200006824000065,1001028804
9596,0145300010324000132,4707013298
976,0365100014824000223,7018013613
7158,0122200001024000067,2700000786
10737,0345200002424000023,4704042903
977,0325300000724000094,3017013758
978,0174500001124001606,9204576208
979,0373100041024000377,7728008953
980,0151300024524000008,5403105421
981,0375200031524000098,9110089382
1031,0119200000124006291,2460071692
982,0373100091424000260,7734012806
985,0818500000824002829,2308265684
986,0345300032424000138,4713001580
983,0131200001024003769,3666159455
14499,0372200209224000005,7838010017
14509,0320500000224000007,2540232352
987,0373100014624000030,7715217798
988,0809500000324001135,1326250209
989,0152300011924000479,5504221054
990,0861300006424000008,6513003713
992,0338300001024000005,4102003921
9598,0345100003324000015,4705001850
4959,0315100001124000033,2122003683
996,0301100009524000018,0263002030
17239,0102200001624001296,0323825390
22690,0848300062724000216,5029206444
997,0380200000124001511,1901089567
998,0158100007624000025,6163072891
999,0373100094324000342,7724075162
1000,0103200008424001331,0572005870
1001,0306200011524000078,1001042118
1002,0373100060024000039,7730087409
1003,0139200000124005354,4205120352
1004,0133200002524000008,3731021516
1005,0154100004524000014,5753041975
1006,0187300001224000142,8603032896
1007,0355100011824000004,5836011861
10268,0144300012324000003,4624902085
1010,0819300031924000082,2454024207
1778,0862300037224000016,6682002256
1009,0816500000624007056,1435335477
1011,0163200000324002228,6730076910
1013,0373100049224000006,7704055136
9599,0126100003224000007,3123022024
7159,0315100001124000033,2122003683
1012,0372200278524000043,7842444610
7076,0373100028824000023,7736064976
12836,0144300012324000003,4624902085
1018,0375200005024000003,9102048978
1019,0173100010924000023,7706560536
1020,0307200030624000843,1101486861
1016,0346200000224000096,4826010458
1021,0190300010824000200,8904074184
1022,0368300000124000643,7325096322
1023,0818200000224000078,2308051266
1024,0848300047224000200,5024155700
1025,0391100004024000006,7534009080
1027,0862300039924000140,6617023400
1028,0169300032624000119,7425745669
1029,0343300009424000096,4501042880
1030,0366200035624002570,7107541446
24763,0851200000624004217,5406722503
1032,0380200000124001274,1901089567
1034,0340100021424000011,4345294327
1035,0372100005624000032,7830002416
1036,0121600018324000028,2603001551
19860,0318100024524000009,2311021085
1037,0152200004724000455,5503158829
1038,0126300014724000042,3103010020
1039,0356600004324000068,5933012300
1040,0108500000424001122,1200008200
1059,0148300000624000543,5031006040
1041,0862300003124000005,6611002073
1042,0573100026224000017,7734737129
1043,0116300000124000527,1435133907
15851,0134200000124002981,3808131923
1069,0151300033724000050,5446112631
1045,0146200004124000006,4826012543
1046,0302200007424000010,0326040898
1047,0853500000324002926,5610223825
1048,0820500000824002263,2540254652
1070,0127100004324000011,3250057365
1049,0333100006324000004,3702068020
1050,0337100007624000006,4024000254
1051,0858200000524000015,6150076666
1052,0102100003724000020,0326023500
1058,0118300018724000399,2320037148
1053,0801500001124000652,0274955820
1054,0372200101624000025,7801074455
1055,0815500000524004041,2130225986
1056,0162300005324000571,6661004661
1057,0301100002524000004,0274006910
1060,0108100000824000014,1200001162
1061,0139300013024000212,4214010638
1062,0158300007724000023,6164056684
12837,0848300051624000657,5040136688
4265,0187200001724000857,8601032989
19856,0830500000224002249,3525467658
1066,0123100000524000017,2801100402
1067,0190200000324004354,8901017607
1068,0387200030624000044,8617014488
1071,0122300006124000385,2702015107
1072,0843500000224002006,4501214152
1073,0372200193324000006,7817033567
1075,0815500000524004684,2130225986
23838,0154100005224000009,5752036228
1077,0862300039624000102,6683005330
7160,0187200001724000857,8601032989
1076,0848500002624000011,5040146196
1078,0251100003724000186,5406103101
1081,0173100015824000004,7705856731
1082,0380200000124001512,1901089567
1083,0851200000624002469,5406722503
9424,0190200000324005821,8901017607
1086,0105500000224000434,0816039228
1087,0173100010924000018,7706560536
6127,0369100012824000071,7730087409
1088,0126300029124000148,3102003133
1085,0384200000124000024,2983003898
1092,0169300000324001092,7446011940
10332,0174500001124001928,9204576208
1094,0335200007524000021,3906055276
1090,0347200006724000040,4900004950
1096,0129300016724000065,3435110011
3492,0145300005224000209,4703083640
1098,0355100011824000005,5836011861
1099,0106600001924000016,1000012833
1100,0303200039324000046,0562075237
1101,0184200000624000368,2983004281
1102,0845500001024000026,4704109410
2727,0342300095824000096,6316019432
10562,0348200061724000054,5050035329
1106,0820500000824002045,2540254652
1107,0221100003024000037,2634033112
1108,0173100008324000011,7705847529
1109,0169300050524000003,7440000607
1110,0329200062224002598,3444195533
1112,0159300043924000008,6208004887
1113,0354200026224000008,5753041894
10738,0373100028824000023,7736064976
11407,0348100029724000045,5040036718
11425,0173200002624000096,7710474791
1114,0806500000224000344,1001338940
1115,0807200000124000012,1101482761
1116,0130100000324000008,3525157600
1117,0166300033424000045,7111019673
1128,0142200001324005687,6315909640
1118,0344300069024000162,4632087797
1119,0249100000824000029,5192160029
1120,0153300066924000246,5610013779
1121,0848300045424000295,5032203563
23556,0361200015024003747,6501220230
1123,0373100029524000102,7729040491
1125,0848300045424000385,5032203563
2446,0259200000124000015,6229005200
7683,0259200000124000015,6229005200
9028,0859200001124003885,6234151768
9104,0105500000224000650,0816039228
1129,0162300054424000001,6627022283
3537,0851200000624002706,5406722503
1131,0303300019424000009,0546020135
1132,0122300013824000056,2706009979
11252,0366200035724000008,7107542094
7162,0851200000624002706,5406722503
1133,0830500000224001326,3525467658
5956,0158300029624000011,6149004931
1135,0841200000724000453,4401147992
10333,0373100113924000008,7703370784
9824,0121600019724000055,2602007180
1137,0309100008224000004,1326026260
1138,0820200000624000004,2543059970
24766,0318100024524000009,2311021085
1140,0116300000224000101,1433017567
1281,0387200000824000007,8601014154
7358,0158300029624000011,6149004931
1142,0387200005524000084,8602000235
13440,0159100008824000004,6234028348
1144,0173100010924000011,7706560536
1145,0237100000224000013,4027005123
1146,0303200071124000016,0560014599
2280,0131300035724000043,3631001604
1149,0375100001224000079,9103003070
1150,0138300000124000086,4105031028
1151,0859200001124002249,6234151768
8123,0187300008424000131,8618002982
1158,0173100010924000007,7706560536
1153,0168500000624001708,7325169669
1154,0335500001024000026,3906361562
1156,0335300044724000098,3908010986
1157,0148300000624000389,5031006040
1159,0373100104824000014,7704024466
1164,0372200059024000027,7813071610
1165,0142200001324006835,6315909640
1166,0372200052824000015,7827001469
1167,0111200003924000027,1654022036
10334,0816500000624006882,1435335477
22695,0158400000824000004,6163230146
1169,0165300009024000137,7024009277
1170,0744200000224003019,4629026949
13895,0134300095624000160,3801131762
4012,0122200001024000045,2700000786
17243,0325300032424000081,3002001870
1173,0173100001424000004,7707515984
1174,0849300004524000011,5104000452
1175,0101100008124000007,0274071518
1187,0362600011024000003,6632010621
1177,0133300020024000036,3711006213
4560,0358200051224000001,6166052727
1180,0136500001124001467,6950233646
1181,0835100001324000016,3906132146
16564,0301300247624000457,0276085700
1182,0150200003924000264,5321180330
1183,0172300001524000002,7811333821
1184,0329200062224002647,3444195533
1185,0869200000224003718,7451402146
1186,0165300003324000029,7007001510
1190,0327100002924000003,3234011941
1191,0332300068324000012,5260072630
1192,0139300027724000234,4238004496
1193,0334500001924000016,3816034218
23617,0853500000324004793,5610223825
1195,0318300552924000187,2302065343
9575,0387300001424000015,8601040443
1197,0372200125424000003,7810289256
1198,0869200000224002755,7451402146
1207,0319300010124000170,2457054591
10335,0387300001424000015,8601040443
1201,0372200227324000074,7805145481
1202,0146200004024000012,4826019669
1208,0162200011824001125,6670292984
1200,0322200005824000073,2721093372
1203,0172200006124000015,7825457753
1204,0340200003324004440,4345233451
1205,0134100009624000034,3808184080
1206,0174500001124001733,9204576208
1558,0361200015024001633,6501220230
1209,0309100008224000003,1326026260
10565,0121600019724000055,2602007180
1211,0865200000324000460,7017350944
1212,0372200288224000012,7820337251
1335,0121000000124000002,2634031965
1213,0319300200324000044,2407004860
1214,0335300041124000018,3913002620
1215,0116100000324000011,1435157898
1216,0373400009624000065,5008028127
1217,0373100078724000169,7733012151
1218,0825500000724001024,3015115200
1219,0869200000224003239,7451402146
1220,0825500000724001233,3015115200
1221,2059000000124000044,6229990334
1222,0301500000724000009,0278931806
1223,0816500000624005011,1435335477
9604,0187300008424000131,8618002982
1226,0833600000824000235,3702184467
1227,0314100001624000004,0606013424
1782,0111200001124000006,1655154853
12842,0380200000124002852,1901089567
1229,0356200004224000060,5904262062
1230,0744000000224000253,4632132778
1231,0148300000624000513,5031006040
1336,0335500001024000017,3906361562
1232,0816500000624005212,1435335477
1233,0711200006024000007,1649001023
1234,0348500001424000005,5024171491
1235,0106100000924000048,1001017400
1476,0138100002024000002,4101099096
1236,0818500000824002744,2308265684
1237,0343300009424000109,4501042880
1238,0372200247724000011,7812017321
1239,0816500000624005208,1435335477
10448,0187300006524000545,8602020249
1337,0369600036024000056,7431001509
1242,0217100000824000016,2221002257
1243,0380300004424000022,1907002668
1480,0124300021024000116,2901065991
1241,0190200000324005408,8901017607
1245,0318100047924000081,2355004390
1246,0318200051624000007,2341010651
1247,0744200000224002930,4629026949
1248,0187300012824000134,8604013215
